REGION,Year,Age,Grades
Finger Lakes,2017,GR5,241
Finger Lakes,2017,GR6,237
Finger Lakes,2017,GR7,233
Finger Lakes,2017,GR8,207
Finger Lakes,2017,GR9,242
Finger Lakes,2017,GR10,202
Finger Lakes,2017,GR11,185
Finger Lakes,2017,GR12,191
Mohawk,2017,GR1,27
Mohawk,2017,GR2,26
Mohawk,2017,GR3,29
Mohawk,2017,GR4,33
Mohawk,2017,GR5,27
Mohawk,2017,GR6,23
Mohawk,2017,GR7,27
Mohawk,2017,GR8,10
Mohawk,2017,GR9,19
Mohawk,2017,GR10,16
Mohawk,2017,GR11,10
Mohawk,2017,GR12,14
Long Island,2017,GR1,403
Long Island,2017,GR2,445
Long Island,2017,GR3,418
Long Island,2017,GR4,361
Long Island,2017,GR5,293
Long Island,2017,GR6,285
Long Island,2017,GR7,261
Long Island,2017,GR8,253
Long Island,2017,GR9,294
Long Island,2017,GR10,360
Long Island,2017,GR11,351
Long Island,2017,GR12,397
New York City,2017,GR1,1618
New York City,2017,GR2,1574
New York City,2017,GR3,1519
New York City,2017,GR4,1373
New York City,2017,GR5,1281
New York City,2017,GR6,1317
New York City,2017,GR7,1119
New York City,2017,GR8,1080
New York City,2017,GR9,1994
New York City,2017,GR10,1737
New York City,2017,GR11,1354
New York City,2017,GR12,1196
New York City,2017,GR1,3739
New York City,2017,GR2,3714
New York City,2017,GR3,3652
New York City,2017,GR4,3475
New York City,2017,GR5,3046
New York City,2017,GR6,3003
New York City,2017,GR7,2685
New York City,2017,GR8,2425
New York City,2017,GR9,2709
New York City,2017,GR10,2076
New York City,2017,GR11,1562
New York City,2017,GR12,1357
New York City,2017,GR1,2798
New York City,2017,GR2,2781
New York City,2017,GR3,2715
New York City,2017,GR4,2615
New York City,2017,GR5,2463
New York City,2017,GR6,2247
New York City,2017,GR7,1879
New York City,2017,GR8,1690
New York City,2017,GR9,2271
New York City,2017,GR10,2011
New York City,2017,GR11,1426
New York City,2017,GR12,1535
New York City,2017,GR1,1763
New York City,2017,GR2,1820
New York City,2017,GR3,1765
New York City,2017,GR4,1812
New York City,2017,GR5,1687
New York City,2017,GR6,1505
New York City,2017,GR7,1270
New York City,2017,GR8,1259
New York City,2017,GR9,1622
New York City,2017,GR10,1190
New York City,2017,GR11,827
New York City,2017,GR12,814
New York City,2017,GR1,250
New York City,2017,GR2,251
New York City,2017,GR3,264
New York City,2017,GR4,243
New York City,2017,GR5,233
New York City,2017,GR6,187
New York City,2017,GR7,200
New York City,2017,GR8,154
New York City,2017,GR9,222
New York City,2017,GR10,217
New York City,2017,GR11,126
New York City,2017,GR12,121
Western,2017,GR1,39
Western,2017,GR2,41
Western,2017,GR3,30
Western,2017,GR4,45
Western,2017,GR5,28
Western,2017,GR6,36
Western,2017,GR7,28
Western,2017,GR8,30
Western,2017,GR9,33
Western,2017,GR10,41
Western,2017,GR11,29
Western,2017,GR12,25
Mohawk,2017,GR1,45
Mohawk,2017,GR2,39
Mohawk,2017,GR3,32
Mohawk,2017,GR4,47
Mohawk,2017,GR5,26
Mohawk,2017,GR6,29
Mohawk,2017,GR7,16
Mohawk,2017,GR8,23
Mohawk,2017,GR9,34
Mohawk,2017,GR10,40
Mohawk,2017,GR11,20
Mohawk,2017,GR12,53
Central,2017,GR1,201
Central,2017,GR2,207
Central,2017,GR3,178
Central,2017,GR4,170
Central,2017,GR5,157
Central,2017,GR6,159
Central,2017,GR7,166
Central,2017,GR8,159
Central,2017,GR9,202
Central,2017,GR10,155
Central,2017,GR11,121
Central,2017,GR12,161
Finger Lakes,2017,GR1,30
Finger Lakes,2017,GR2,35
Finger Lakes,2017,GR3,36
Finger Lakes,2017,GR4,27
Finger Lakes,2017,GR5,25
Finger Lakes,2017,GR6,21
Finger Lakes,2017,GR7,28
Finger Lakes,2017,GR8,17
Finger Lakes,2017,GR9,24
Finger Lakes,2017,GR10,25
Finger Lakes,2017,GR11,18
Finger Lakes,2017,GR12,23
Hudson Valley,2017,GR1,169
Hudson Valley,2017,GR2,174
Hudson Valley,2017,GR3,175
Hudson Valley,2017,GR4,176
Hudson Valley,2017,GR5,153
Hudson Valley,2017,GR6,133
Hudson Valley,2017,GR7,132
Hudson Valley,2017,GR8,117
Hudson Valley,2017,GR9,153
Hudson Valley,2017,GR10,133
Hudson Valley,2017,GR11,115
Hudson Valley,2017,GR12,131
Finger Lakes,2017,GR1,0
Finger Lakes,2017,GR2,5
Finger Lakes,2017,GR3,5
Finger Lakes,2017,GR4,7
Finger Lakes,2017,GR5,5
Finger Lakes,2017,GR6,6
Finger Lakes,2017,GR7,0
Finger Lakes,2017,GR8,5
Finger Lakes,2017,GR9,6
Finger Lakes,2017,GR10,5
Finger Lakes,2017,GR11,0
Finger Lakes,2017,GR12,8
Central,2017,GR1,88
Central,2017,GR2,71
Central,2017,GR3,82
Central,2017,GR4,56
Central,2017,GR5,58
Central,2017,GR6,44
Central,2017,GR7,41
Central,2017,GR8,55
Central,2017,GR9,58
Central,2017,GR10,43
Central,2017,GR11,61
Central,2017,GR12,99
Mohawk,2017,GR1,13
Mohawk,2017,GR2,11
Mohawk,2017,GR3,11
Mohawk,2017,GR4,10
Mohawk,2017,GR5,7
Mohawk,2017,GR6,6
Mohawk,2017,GR7,5
Mohawk,2017,GR8,0
Mohawk,2017,GR9,0
Mohawk,2017,GR10,0
Mohawk,2017,GR11,7
Mohawk,2017,GR12,11
Hudson Valley,2017,GR1,8
Hudson Valley,2017,GR2,5
Hudson Valley,2017,GR3,9
Hudson Valley,2017,GR4,11
Hudson Valley,2017,GR5,8
Hudson Valley,2017,GR6,0
Hudson Valley,2017,GR7,5
Hudson Valley,2017,GR8,0
Hudson Valley,2017,GR9,7
Hudson Valley,2017,GR10,5
Hudson Valley,2017,GR11,0
Hudson Valley,2017,GR12,0
Capital,2017,GR1,52
Capital,2017,GR2,56
Capital,2017,GR3,40
Capital,2017,GR4,43
Capital,2017,GR5,49
Capital,2017,GR6,47
Capital,2017,GR7,41
Capital,2017,GR8,40
Capital,2017,GR9,40
Capital,2017,GR10,31
Capital,2017,GR11,31
Capital,2017,GR12,32
Hudson Valley,2017,GR1,31
Hudson Valley,2017,GR2,51
Hudson Valley,2017,GR3,48
Hudson Valley,2017,GR4,50
Hudson Valley,2017,GR5,56
Hudson Valley,2017,GR6,52
Hudson Valley,2017,GR7,73
Hudson Valley,2017,GR8,59
Hudson Valley,2017,GR9,104
Hudson Valley,2017,GR10,76
Hudson Valley,2017,GR11,71
Hudson Valley,2017,GR12,58
North Country,2017,GR1,48
North Country,2017,GR2,59
North Country,2017,GR3,33
North Country,2017,GR4,39
North Country,2017,GR5,46
North Country,2017,GR6,45
North Country,2017,GR7,42
North Country,2017,GR8,42
North Country,2017,GR9,38
North Country,2017,GR10,29
North Country,2017,GR11,50
North Country,2017,GR12,68
Capital,2017,GR1,53
Capital,2017,GR2,55
Capital,2017,GR3,43
Capital,2017,GR4,53
Capital,2017,GR5,47
Capital,2017,GR6,42
Capital,2017,GR7,41
Capital,2017,GR8,38
Capital,2017,GR9,57
Capital,2017,GR10,65
Capital,2017,GR11,52
Capital,2017,GR12,50
Capital,2017,GR1,44
Capital,2017,GR2,54
Capital,2017,GR3,61
Capital,2017,GR4,47
Capital,2017,GR5,39
Capital,2017,GR6,45
Capital,2017,GR7,37
Capital,2017,GR8,25
Capital,2017,GR9,47
Capital,2017,GR10,22
Capital,2017,GR11,14
Capital,2017,GR12,23
Mohawk,2017,GR1,0
Mohawk,2017,GR2,0
Mohawk,2017,GR3,0
Mohawk,2017,GR4,0
Mohawk,2017,GR5,0
Mohawk,2017,GR6,0
Mohawk,2017,GR7,0
Mohawk,2017,GR8,0
Mohawk,2017,GR9,0
Mohawk,2017,GR10,0
Mohawk,2017,GR11,0
Mohawk,2017,GR12,0
Southern Tier,2017,GR1,5
Southern Tier,2017,GR2,0
Southern Tier,2017,GR3,0
Southern Tier,2017,GR4,6
Southern Tier,2017,GR5,5
Southern Tier,2017,GR6,0
Southern Tier,2017,GR7,0
Southern Tier,2017,GR8,0
Southern Tier,2017,GR9,0
Southern Tier,2017,GR10,0
Southern Tier,2017,GR11,0
Southern Tier,2017,GR12,0
Finger Lakes,2017,GR1,15
Finger Lakes,2017,GR2,7
Finger Lakes,2017,GR3,6
Finger Lakes,2017,GR4,9
Finger Lakes,2017,GR5,0
Finger Lakes,2017,GR6,7
Finger Lakes,2017,GR7,8
Finger Lakes,2017,GR8,7
Finger Lakes,2017,GR9,10
Finger Lakes,2017,GR10,11
Finger Lakes,2017,GR11,7
Finger Lakes,2017,GR12,17
Southern Tier,2017,GR1,19
Southern Tier,2017,GR2,24
Southern Tier,2017,GR3,26
Southern Tier,2017,GR4,23
Southern Tier,2017,GR5,26
Southern Tier,2017,GR6,10
Southern Tier,2017,GR7,19
Southern Tier,2017,GR8,7
Southern Tier,2017,GR9,23
Southern Tier,2017,GR10,24
Southern Tier,2017,GR11,14
Southern Tier,2017,GR12,36
Long Island,2017,GR1,328
Long Island,2017,GR2,423
Long Island,2017,GR3,388
Long Island,2017,GR4,430
Long Island,2017,GR5,438
Long Island,2017,GR6,416
Long Island,2017,GR7,400
Long Island,2017,GR8,366
Long Island,2017,GR9,400
Long Island,2017,GR10,387
Long Island,2017,GR11,409
Long Island,2017,GR12,483
Hudson Valley,2017,GR1,34
Hudson Valley,2017,GR2,41
Hudson Valley,2017,GR3,28
Hudson Valley,2017,GR4,32
Hudson Valley,2017,GR5,31
Hudson Valley,2017,GR6,30
Hudson Valley,2017,GR7,34
Hudson Valley,2017,GR8,15
Hudson Valley,2017,GR9,26
Hudson Valley,2017,GR10,29
Hudson Valley,2017,GR11,27
Hudson Valley,2017,GR12,22
Southern Tier,2017,GR1,9
Southern Tier,2017,GR2,0
Southern Tier,2017,GR3,5
Southern Tier,2017,GR4,0
Southern Tier,2017,GR5,0
Southern Tier,2017,GR6,8
Southern Tier,2017,GR7,0
Southern Tier,2017,GR8,6
Southern Tier,2017,GR9,0
Southern Tier,2017,GR10,7
Southern Tier,2017,GR11,0
Southern Tier,2017,GR12,5
Southern Tier,2017,GR1,19
Southern Tier,2017,GR2,14
Southern Tier,2017,GR3,17
Southern Tier,2017,GR4,18
Southern Tier,2017,GR5,12
Southern Tier,2017,GR6,13
Southern Tier,2017,GR7,13
Southern Tier,2017,GR8,10
Southern Tier,2017,GR9,19
Southern Tier,2017,GR10,17
Southern Tier,2017,GR11,12
Southern Tier,2017,GR12,17
Hudson Valley,2017,GR1,45
Hudson Valley,2017,GR2,51
Hudson Valley,2017,GR3,47
Hudson Valley,2017,GR4,43
Hudson Valley,2017,GR5,61
Hudson Valley,2017,GR6,41
Hudson Valley,2017,GR7,36
Hudson Valley,2017,GR8,35
Hudson Valley,2017,GR9,53
Hudson Valley,2017,GR10,55
Hudson Valley,2017,GR11,49
Hudson Valley,2017,GR12,42
Capital,2017,GR1,23
Capital,2017,GR2,21
Capital,2017,GR3,14
Capital,2017,GR4,20
Capital,2017,GR5,15
Capital,2017,GR6,24
Capital,2017,GR7,15
Capital,2017,GR8,15
Capital,2017,GR9,16
Capital,2017,GR10,10
Capital,2017,GR11,23
Capital,2017,GR12,19
Capital,2017,GR1,11
Capital,2017,GR2,14
Capital,2017,GR3,22
Capital,2017,GR4,16
Capital,2017,GR5,13
Capital,2017,GR6,13
Capital,2017,GR7,11
Capital,2017,GR8,12
Capital,2017,GR9,18
Capital,2017,GR10,17
Capital,2017,GR11,17
Capital,2017,GR12,18
Finger Lakes,2017,GR1,16
Finger Lakes,2017,GR2,27
Finger Lakes,2017,GR3,27
Finger Lakes,2017,GR4,20
Finger Lakes,2017,GR5,27
Finger Lakes,2017,GR6,18
Finger Lakes,2017,GR7,21
Finger Lakes,2017,GR8,14
Finger Lakes,2017,GR9,27
Finger Lakes,2017,GR10,18
Finger Lakes,2017,GR11,23
Finger Lakes,2017,GR12,32
Hudson Valley,2017,GR1,228
Hudson Valley,2017,GR2,225
Hudson Valley,2017,GR3,221
Hudson Valley,2017,GR4,199
Hudson Valley,2017,GR5,200
Hudson Valley,2017,GR6,197
Hudson Valley,2017,GR7,212
Hudson Valley,2017,GR8,168
Hudson Valley,2017,GR9,231
Hudson Valley,2017,GR10,212
Hudson Valley,2017,GR11,169
Hudson Valley,2017,GR12,184
Finger Lakes,2017,GR1,0
Finger Lakes,2017,GR2,5
Finger Lakes,2017,GR3,6
Finger Lakes,2017,GR4,0
Finger Lakes,2017,GR5,8
Finger Lakes,2017,GR6,5
Finger Lakes,2017,GR7,0
Finger Lakes,2017,GR8,0
Finger Lakes,2017,GR9,0
Finger Lakes,2017,GR10,6
Finger Lakes,2017,GR11,0
Finger Lakes,2017,GR12,0
Finger Lakes,2017,GR1,6
Finger Lakes,2017,GR2,6
Finger Lakes,2017,GR3,0
Finger Lakes,2017,GR4,0
Finger Lakes,2017,GR5,0
Finger Lakes,2017,GR6,0
Finger Lakes,2017,GR7,6
Finger Lakes,2017,GR8,0
Finger Lakes,2017,GR9,5
Finger Lakes,2017,GR10,10
Finger Lakes,2017,GR11,0
Finger Lakes,2017,GR12,7
Capital,2018,GR1,86
Capital,2018,GR2,98
Capital,2018,GR3,94
Capital,2018,GR4,87
Capital,2018,GR5,94
Capital,2018,GR6,71
Capital,2018,GR7,66
Capital,2018,GR8,70
Capital,2018,GR9,86
Capital,2018,GR10,76
Capital,2018,GR11,56
Capital,2018,GR12,74
Western,2018,GR1,10
Western,2018,GR2,0
Western,2018,GR3,0
Western,2018,GR4,0
Western,2018,GR5,5
Western,2018,GR6,0
Western,2018,GR7,6
Western,2018,GR8,0
Western,2018,GR9,9
Western,2018,GR10,6
Western,2018,GR11,0
Western,2018,GR12,10
Southern Tier,2018,GR1,71
Southern Tier,2018,GR2,56
Southern Tier,2018,GR3,67
Southern Tier,2018,GR4,56
Southern Tier,2018,GR5,50
Southern Tier,2018,GR6,47
Southern Tier,2018,GR7,37
Southern Tier,2018,GR8,51
Southern Tier,2018,GR9,45
Southern Tier,2018,GR10,38
Southern Tier,2018,GR11,43
Southern Tier,2018,GR12,55
Western,2018,GR1,9
Western,2018,GR2,5
Western,2018,GR3,8
Western,2018,GR4,5
Western,2018,GR5,0
Western,2018,GR6,9
Western,2018,GR7,6
Western,2018,GR8,9
Western,2018,GR9,0
Western,2018,GR10,9
Western,2018,GR11,9
Western,2018,GR12,17
Central,2018,GR1,15
Central,2018,GR2,17
Central,2018,GR3,16
Central,2018,GR4,15
Central,2018,GR5,15
Central,2018,GR6,8
Central,2018,GR7,14
Central,2018,GR8,7
Central,2018,GR9,8
Central,2018,GR10,0
Central,2018,GR11,6
Central,2018,GR12,14
Western,2018,GR1,30
Western,2018,GR2,22
Western,2018,GR3,33
Western,2018,GR4,33
Western,2018,GR5,18
Western,2018,GR6,20
Western,2018,GR7,26
Western,2018,GR8,16
Western,2018,GR9,25
Western,2018,GR10,20
Western,2018,GR11,18
Western,2018,GR12,25
Southern Tier,2018,GR1,12
Southern Tier,2018,GR2,10
Southern Tier,2018,GR3,7
Southern Tier,2018,GR4,11
Southern Tier,2018,GR5,10
Southern Tier,2018,GR6,5
Southern Tier,2018,GR7,5
Southern Tier,2018,GR8,8
Southern Tier,2018,GR9,8
Southern Tier,2018,GR10,0
Southern Tier,2018,GR11,8
Southern Tier,2018,GR12,5
Southern Tier,2018,GR1,6
Southern Tier,2018,GR2,9
Southern Tier,2018,GR3,0
Southern Tier,2018,GR4,0
Southern Tier,2018,GR5,9
Southern Tier,2018,GR6,5
Southern Tier,2018,GR7,0
Southern Tier,2018,GR8,8
Southern Tier,2018,GR9,0
Southern Tier,2018,GR10,0
Southern Tier,2018,GR11,7
Southern Tier,2018,GR12,11
North Country,2018,GR1,27
North Country,2018,GR2,28
North Country,2018,GR3,20
North Country,2018,GR4,23
North Country,2018,GR5,15
North Country,2018,GR6,18
North Country,2018,GR7,27
North Country,2018,GR8,20
North Country,2018,GR9,17
North Country,2018,GR10,19
North Country,2018,GR11,10
North Country,2018,GR12,16
Capital,2018,GR1,14
Capital,2018,GR2,14
Capital,2018,GR3,16
Capital,2018,GR4,15
Capital,2018,GR5,13
Capital,2018,GR6,23
Capital,2018,GR7,13
Capital,2018,GR8,7
Capital,2018,GR9,20
Capital,2018,GR10,16
Capital,2018,GR11,10
Capital,2018,GR12,19
Central,2018,GR1,8
Central,2018,GR2,12
Central,2018,GR3,6
Central,2018,GR4,5
Central,2018,GR5,6
Central,2018,GR6,12
Central,2018,GR7,12
Central,2018,GR8,8
Central,2018,GR9,9
Central,2018,GR10,7
Central,2018,GR11,8
Central,2018,GR12,10
Southern Tier,2018,GR1,0
Southern Tier,2018,GR2,0
Southern Tier,2018,GR3,0
Southern Tier,2018,GR4,5
Southern Tier,2018,GR5,0
Southern Tier,2018,GR6,0
Southern Tier,2018,GR7,0
Southern Tier,2018,GR8,0
Southern Tier,2018,GR9,0
Southern Tier,2018,GR10,0
Southern Tier,2018,GR11,0
Southern Tier,2018,GR12,0
Hudson Valley,2018,GR1,71
Hudson Valley,2018,GR2,67
Hudson Valley,2018,GR3,70
Hudson Valley,2018,GR4,63
Hudson Valley,2018,GR5,68
Hudson Valley,2018,GR6,80
Hudson Valley,2018,GR7,61
Hudson Valley,2018,GR8,65
Hudson Valley,2018,GR9,78
Hudson Valley,2018,GR10,70
Hudson Valley,2018,GR11,60
Hudson Valley,2018,GR12,74
Western,2018,GR1,160
Western,2018,GR2,155
Western,2018,GR3,145
Western,2018,GR4,160
Western,2018,GR5,148
Western,2018,GR6,137
Western,2018,GR7,148
Western,2018,GR8,132
Western,2018,GR9,161
Western,2018,GR10,125
Western,2018,GR11,101
Western,2018,GR12,155
North Country,2018,GR1,0
North Country,2018,GR2,0
North Country,2018,GR3,0
North Country,2018,GR4,0
North Country,2018,GR5,0
North Country,2018,GR6,0
North Country,2018,GR7,0
North Country,2018,GR8,0
North Country,2018,GR9,0
North Country,2018,GR10,0
North Country,2018,GR11,0
North Country,2018,GR12,5
North Country,2018,GR1,20
North Country,2018,GR2,11
North Country,2018,GR3,11
North Country,2018,GR4,12
North Country,2018,GR5,7
North Country,2018,GR6,6
North Country,2018,GR7,12
North Country,2018,GR8,10
North Country,2018,GR9,8
North Country,2018,GR10,9
North Country,2018,GR11,6
North Country,2018,GR12,5
Mohawk,2018,GR1,6
Mohawk,2018,GR2,13
Mohawk,2018,GR3,9
Mohawk,2018,GR4,5
Mohawk,2018,GR5,0
Mohawk,2018,GR6,10
Mohawk,2018,GR7,7
Mohawk,2018,GR8,7
Mohawk,2018,GR9,11
Mohawk,2018,GR10,5
Mohawk,2018,GR11,8
Mohawk,2018,GR12,0
Finger Lakes,2018,GR1,15
Finger Lakes,2018,GR2,13
Finger Lakes,2018,GR3,9
Finger Lakes,2018,GR4,17
Finger Lakes,2018,GR5,9
Finger Lakes,2018,GR6,6
Finger Lakes,2018,GR7,11
Finger Lakes,2018,GR8,7
Finger Lakes,2018,GR9,8
Finger Lakes,2018,GR10,5
Finger Lakes,2018,GR11,10
Finger Lakes,2018,GR12,8
Capital,2018,GR1,8
Capital,2018,GR2,5
Capital,2018,GR3,0
Capital,2018,GR4,6
Capital,2018,GR5,7
Capital,2018,GR6,6
Capital,2018,GR7,0
Capital,2018,GR8,8
Capital,2018,GR9,7
Capital,2018,GR10,0
Capital,2018,GR11,7
Capital,2018,GR12,8
North Country,2018,GR1,0
North Country,2018,GR2,0
North Country,2018,GR3,0
North Country,2018,GR4,0
North Country,2018,GR5,0
North Country,2018,GR6,0
North Country,2018,GR7,0
North Country,2018,GR8,0
North Country,2018,GR9,0
North Country,2018,GR10,0
North Country,2018,GR11,0
North Country,2018,GR12,0
Mohawk,2018,GR1,0
Mohawk,2018,GR2,0
Mohawk,2018,GR3,0
Mohawk,2018,GR4,0
Mohawk,2018,GR5,0
Mohawk,2018,GR6,0
Mohawk,2018,GR7,0
Mohawk,2018,GR8,0
Mohawk,2018,GR9,5
Mohawk,2018,GR10,0
Mohawk,2018,GR11,0
Mohawk,2018,GR12,0
North Country,2018,GR1,23
North Country,2018,GR2,16
North Country,2018,GR3,16
North Country,2018,GR4,17
North Country,2018,GR5,24
North Country,2018,GR6,18
North Country,2018,GR7,13
North Country,2018,GR8,12
North Country,2018,GR9,17
North Country,2018,GR10,14
North Country,2018,GR11,10
North Country,2018,GR12,17
North Country,2018,GR1,7
North Country,2018,GR2,5
North Country,2018,GR3,5
North Country,2018,GR4,6
North Country,2018,GR5,0
North Country,2018,GR6,0
North Country,2018,GR7,0
North Country,2018,GR8,0
North Country,2018,GR9,0
North Country,2018,GR10,6
North Country,2018,GR11,5
North Country,2018,GR12,5
Finger Lakes,2018,GR1,11
Finger Lakes,2018,GR2,24
Finger Lakes,2018,GR3,10
Finger Lakes,2018,GR4,14
Finger Lakes,2018,GR5,13
Finger Lakes,2018,GR6,11
Finger Lakes,2018,GR7,7
Finger Lakes,2018,GR8,13
Finger Lakes,2018,GR9,9
Finger Lakes,2018,GR10,12
Finger Lakes,2018,GR11,11
Finger Lakes,2018,GR12,12
Central,2018,GR1,14
Central,2018,GR2,10
Central,2018,GR3,10
Central,2018,GR4,19
Central,2018,GR5,0
Central,2018,GR6,6
Central,2018,GR7,14
Central,2018,GR8,13
Central,2018,GR9,10
Central,2018,GR10,6
Central,2018,GR11,10
Central,2018,GR12,0
Finger Lakes,2018,GR1,285
Finger Lakes,2018,GR2,278
Finger Lakes,2018,GR3,257
Finger Lakes,2018,GR4,251
Finger Lakes,2018,GR5,231
Finger Lakes,2018,GR6,243
Finger Lakes,2018,GR7,220
Finger Lakes,2018,GR8,180
Finger Lakes,2018,GR9,213
Finger Lakes,2018,GR10,182
Finger Lakes,2018,GR11,136
Finger Lakes,2018,GR12,184
Mohawk,2018,GR1,25
Mohawk,2018,GR2,24
Mohawk,2018,GR3,19
Mohawk,2018,GR4,14
Mohawk,2018,GR5,18
Mohawk,2018,GR6,20
Mohawk,2018,GR7,10
Mohawk,2018,GR8,16
Mohawk,2018,GR9,12
Mohawk,2018,GR10,9
Mohawk,2018,GR11,12
Mohawk,2018,GR12,11
Long Island,2018,GR1,264
Long Island,2018,GR2,270
Long Island,2018,GR3,296
Long Island,2018,GR4,273
Long Island,2018,GR5,258
Long Island,2018,GR6,215
Long Island,2018,GR7,207
Long Island,2018,GR8,198
Long Island,2018,GR9,213
Long Island,2018,GR10,211
Long Island,2018,GR11,275
Long Island,2018,GR12,295
New York City,2018,GR1,1518
New York City,2018,GR2,1495
New York City,2018,GR3,1460
New York City,2018,GR4,1455
New York City,2018,GR5,1270
New York City,2018,GR6,1335
New York City,2018,GR7,1223
New York City,2018,GR8,1095
New York City,2018,GR9,1836
New York City,2018,GR10,1562
New York City,2018,GR11,1291
New York City,2018,GR12,1291
New York City,2018,GR1,3462
New York City,2018,GR2,3547
New York City,2018,GR3,3473
New York City,2018,GR4,3413
New York City,2018,GR5,3170
New York City,2018,GR6,3088
New York City,2018,GR7,2822
New York City,2018,GR8,2681
New York City,2018,GR9,2729
New York City,2018,GR10,2166
New York City,2018,GR11,1611
New York City,2018,GR12,1456
New York City,2018,GR1,2630
New York City,2018,GR2,2700
New York City,2018,GR3,2654
New York City,2018,GR4,2610
New York City,2018,GR5,2529
New York City,2018,GR6,2405
New York City,2018,GR7,2011
New York City,2018,GR8,1892
New York City,2018,GR9,2263
New York City,2018,GR10,2013
New York City,2018,GR11,1504
New York City,2018,GR12,1565
New York City,2018,GR1,1748
New York City,2018,GR2,1766
New York City,2018,GR3,1813
New York City,2018,GR4,1824
New York City,2018,GR5,1830
New York City,2018,GR6,1654
New York City,2018,GR7,1410
New York City,2018,GR8,1268
New York City,2018,GR9,1624
New York City,2018,GR10,1225
New York City,2018,GR11,892
New York City,2018,GR12,851
New York City,2018,GR1,214
New York City,2018,GR2,198
New York City,2018,GR3,238
New York City,2018,GR4,218
New York City,2018,GR5,201
New York City,2018,GR6,183
New York City,2018,GR7,130
New York City,2018,GR8,136
New York City,2018,GR9,170
New York City,2018,GR10,196
New York City,2018,GR11,163
New York City,2018,GR12,136
Western,2018,GR1,37
Western,2018,GR2,40
Western,2018,GR3,31
Western,2018,GR4,28
Western,2018,GR5,34
Western,2018,GR6,32
Western,2018,GR7,27
Western,2018,GR8,27
Western,2018,GR9,20
Western,2018,GR10,42
Western,2018,GR11,34
Western,2018,GR12,43
Mohawk,2018,GR1,43
Mohawk,2018,GR2,53
Mohawk,2018,GR3,41
Mohawk,2018,GR4,49
Mohawk,2018,GR5,31
Mohawk,2018,GR6,33
Mohawk,2018,GR7,24
Mohawk,2018,GR8,21
Mohawk,2018,GR9,49
Mohawk,2018,GR10,34
Mohawk,2018,GR11,31
Mohawk,2018,GR12,60
Central,2018,GR1,183
Central,2018,GR2,178
Central,2018,GR3,204
Central,2018,GR4,163
Central,2018,GR5,191
Central,2018,GR6,135
Central,2018,GR7,147
Central,2018,GR8,161
Central,2018,GR9,219
Central,2018,GR10,148
Central,2018,GR11,119
Central,2018,GR12,147
Finger Lakes,2018,GR1,35
Finger Lakes,2018,GR2,27
Finger Lakes,2018,GR3,32
Finger Lakes,2018,GR4,36
Finger Lakes,2018,GR5,24
Finger Lakes,2018,GR6,31
Finger Lakes,2018,GR7,25
Finger Lakes,2018,GR8,19
Finger Lakes,2018,GR9,14
Finger Lakes,2018,GR10,19
Finger Lakes,2018,GR11,20
Finger Lakes,2018,GR12,19
Hudson Valley,2018,GR1,186
Hudson Valley,2018,GR2,150
Hudson Valley,2018,GR3,158
Hudson Valley,2018,GR4,156
Hudson Valley,2018,GR5,158
Hudson Valley,2018,GR6,151
Hudson Valley,2018,GR7,141
Hudson Valley,2018,GR8,136
Hudson Valley,2018,GR9,158
Hudson Valley,2018,GR10,138
Hudson Valley,2018,GR11,99
Hudson Valley,2018,GR12,112
Finger Lakes,2018,GR1,0
Finger Lakes,2018,GR2,6
Finger Lakes,2018,GR3,0
Finger Lakes,2018,GR4,0
Finger Lakes,2018,GR5,7
Finger Lakes,2018,GR6,0
Finger Lakes,2018,GR7,8
Finger Lakes,2018,GR8,0
Finger Lakes,2018,GR9,5
Finger Lakes,2018,GR10,0
Finger Lakes,2018,GR11,0
Finger Lakes,2018,GR12,7
Central,2018,GR1,62
Central,2018,GR2,66
Central,2018,GR3,64
Central,2018,GR4,69
Central,2018,GR5,51
Central,2018,GR6,34
Central,2018,GR7,46
Central,2018,GR8,47
Central,2018,GR9,48
Central,2018,GR10,59
Central,2018,GR11,72
Central,2018,GR12,82
Mohawk,2018,GR1,15
Mohawk,2018,GR2,8
Mohawk,2018,GR3,10
Mohawk,2018,GR4,10
Mohawk,2018,GR5,10
Mohawk,2018,GR6,8
Mohawk,2018,GR7,0
Mohawk,2018,GR8,0
Mohawk,2018,GR9,6
Mohawk,2018,GR10,6
Mohawk,2018,GR11,7
Mohawk,2018,GR12,9
Hudson Valley,2018,GR1,11
Hudson Valley,2018,GR2,6
Hudson Valley,2018,GR3,6
Hudson Valley,2018,GR4,8
Hudson Valley,2018,GR5,8
Hudson Valley,2018,GR6,6
Hudson Valley,2018,GR7,9
Hudson Valley,2018,GR8,0
Hudson Valley,2018,GR9,6
